region,imd_income,group_code,register,list,prevalence
East of England,8,HYP,118078.11668653268,809451.8440078004,0.14587417097217065
East of England,8,LD,3773.6928529139796,809451.8440078004,0.004662035031299049
East of England,8,MH,6185.1895979043875,809451.8440078004,0.007641207619319208
East of England,8,OB,61798.92936992009,653556.0330277532,0.09455796633629393
East of England,8,OST,2494.1435083655165,339258.3814480335,0.007351752070855061
East of England,8,PAD,4028.8416810764097,809451.8440078004,0.004977246899739702
East of England,8,PC,3772.598488288497,809451.8440078004,0.004660683048925318
East of England,8,RA,5450.953191253732,670930.4071495614,0.008124468846794457
East of England,8,STIA,14379.059634322026,809451.8440078004,0.0177639469732105
East of England,9,AF,16929.25599604088,768834.4064530724,0.022019378755617897
East of England,9,AST,51809.31052216805,768834.4064530724,0.06738682619731373
East of England,9,CAN,26185.055432748053,768834.4064530724,0.03405812124557451
East of England,9,CHD,22805.997777731915,768834.4064530724,0.029663081654923217
East of England,9,CKD,23446.52853690256,619772.7537735285,0.037830847506843075
East of England,9,COPD,12473.010185144512,768834.4064530724,0.016223272632513008
East of England,9,CVDPP,5748.972712162134,448857.9602455845,0.012807999904951418
East of England,9,DEM,6845.553564307981,768197.070902819,0.00891119456660097
East of England,9,DEP,63878.89789323064,619772.7537735285,0.10306825768686931
East of England,9,DM,38847.11800829086,628274.5258421022,0.061831438981586065
East of England,9,EP,4518.481992718258,619772.7537735285,0.007290546357849992
East of England,9,HF,6360.673564215456,768834.4064530724,0.008273138546907232
East of England,9,HYP,109054.73703076688,768834.4064530724,0.14184424645337887
East of England,9,LD,3333.3712469135953,768834.4064530724,0.004335616641159067
East of England,9,MH,5790.839251084096,768834.4064530724,0.00753197203777528
East of England,9,OB,55201.87025468303,619772.7537735285,0.08906792032818915
East of England,9,OST,2365.931554043898,327872.02176108374,0.007216021487090846
East of England,9,PAD,3712.504246709804,768834.4064530724,0.004828743635234807
East of England,9,PC,3420.290822314733,768834.4064530724,0.004448670342543389
East of England,9,RA,5073.347392962702,637016.9284680533,0.00796422695573173
East of England,9,STIA,13264.486646887954,768834.4064530724,0.017252722479060362
London,1,AF,5971.302259722319,618109.3595490862,0.009660591879855069
London,1,AST,32497.083102328103,618109.3595490862,0.05257497334457916
London,1,CAN,12033.80227239941,618109.3595490862,0.019468726830440052
London,1,CHD,11563.734535973004,618109.3595490862,0.018708233999900608
London,1,CKD,11415.745782537972,464181.2132062951,0.024593295587481037
London,1,COPD,8261.599678795976,618109.3595490862,0.0133659190742927
London,1,CVDPP,3454.020318868053,331343.10416282655,0.010424301201604909
London,1,DEM,2930.522297333819,617795.966520752,0.004743511541257986
London,1,DEP,43595.8419034269,464181.2132062951,0.09391987582240148
London,1,DM,36413.6236540626,472387.6819399618,0.07708419386492511
London,1,EP,2801.6287287223463,464181.2132062951,0.0060356357582210555
London,1,HF,3689.8707620602954,618109.3595490862,0.005969608298363374
London,1,HYP,70519.36381173783,618109.3595490862,0.11408881409461596
London,1,LD,3025.236798102917,618109.3595490862,0.0048943390863873054
London,1,MH,8878.830534593284,618109.3595490862,0.014364497798691213
London,1,OB,47417.65636756573,464181.2132062951,0.10215332938623692
London,1,OST,633.1117231689633,158244.9507617392,0.004000833645063375
London,1,PAD,2279.269520275114,618109.3595490862,0.003687485855153289
London,1,PC,1800.0600337978476,618109.3595490862,0.0029122031659753545
London,1,RA,2686.6602856015857,480885.12102500594,0.005586906660524187
London,1,STIA,6699.200937115901,618109.3595490862,0.01083821306637874
London,10,AF,8813.930993858163,579788.7577584527,0.01520196946890467
London,10,AST,26293.866057256564,579788.7577584527,0.045350769060980865
London,10,CAN,15414.903497071244,579788.7577584527,0.026587103131608645
London,10,CHD,11429.69167500619,579788.7577584527,0.019713544842081855
London,10,CKD,10821.046754126135,473148.56189407315,0.022870294080168236
London,10,COPD,5893.649063912745,579788.7577584527,0.010165166166205854
London,10,CVDPP,2771.5167861658274,337494.24937785574,0.008212041512632887
London,10,DEM,3749.9543492467733,579394.331988029,0.006472197158677508
London,10,DEP,36163.00539125018,473148.56189407315,0.07643055121310129
London,10,DM,21636.345433082715,478750.0758729574,0.04519340366396976
London,10,EP,2275.6585602516293,473148.56189407315,0.004809606841330939
London,10,HF,2962.8111341955246,579788.7577584527,0.00511015623284967
London,10,HYP,58636.21373121237,579788.7577584527,0.10113375422784751
London,10,LD,1529.8974676739892,579788.7577584527,0.0026387153031196993
London,10,MH,4699.3854434196255,579788.7577584527,0.008105340747875365
London,10,OB,26912.715832368882,473148.56189407315,0.05688005417290903
London,10,OST,1210.5018609654126,195800.34376291046,0.006182327557254842
London,10,PAD,1772.0052992576589,579788.7577584527,0.003056294685858498
London,10,PC,1975.71874932798,579788.7577584527,0.0034076527405712295
London,10,RA,2524.4016336763652,484408.5304734317,0.005211307140295748
London,10,STIA,6594.3467476681935,579788.7577584527,0.011373705784090905
London,2,AF,14696.37587828229,1579801.3030652488,0.009302673601906316
London,2,AST,79604.24692685246,1579801.3030652488,0.05038877153246952
London,2,CAN,29494.172638593252,1579801.3030652488,0.0186695457089233
London,2,CHD,28057.4410688111,1579801.3030652488,0.0177601075618636
London,2,CKD,28590.88411894145,1219075.672463318,0.023452919916914956
London,2,COPD,19925.19825376252,1579801.3030652488,0.012612471084244683
London,2,CVDPP,8726.36432487198,861788.6011950958,0.010125875780638765
London,2,DEM,6954.666712367759,1579551.494197628,0.004402937630026777
London,2,DEP,106534.4077968276,1219075.672463318,0.08738949533916912
London,2,DM,90014.94229578802,1237185.0299614249,0.07275786573217319
London,2,EP,6930.494767950473,1219075.672463318,0.005685040661952026
London,2,HF,8548.184544881158,1579801.3030652488,0.0054109238473821555
London,2,HYP,172885.3445423863,1579801.3030652488,0.10943486640183243
London,2,LD,7082.337083287681,1579801.3030652488,0.0044830556029710825
London,2,MH,20036.32099309738,1579801.3030652488,0.012682810777672741
London,2,OB,118419.36196401685,1219075.672463318,0.09713864745141985
London,2,OST,1673.6350648983052,381837.32785355946,0.0043831101435430385
London,2,PAD,5352.672729217967,1579801.3030652488,0.0033881936410815145
London,2,PC,4182.447324174196,1579801.3030652488,0.002647451496627518
London,2,RA,6792.611885774898,1255749.9472455264,0.005409207382946276
London,2,STIA,16193.952256323873,1579801.3030652488,0.010250625964735664
London,3,AF,16146.483184356175,1705476.550973274,0.009467431947476363
London,3,AST,83770.63574339959,1705476.550973274,0.049118608928157774
London,3,CAN,31594.370657617877,1705476.550973274,0.018525244829421864
London,3,CHD,31388.595918570718,1705476.550973274,0.018404589556307888
London,3,CKD,32008.356303824858,1343395.494790496,0.02382645797752701
London,3,COPD,20126.34792817922,1705476.550973274,0.011801011228617363
London,3,CVDPP,9726.44179550425,959867.5311284029,0.010133108455153203
London,3,DEM,7380.852388350901,1706313.5686644563,0.004325613136938216
London,3,DEP,110200.04484870569,1343395.494790496,0.08203097693571727
London,3,DM,99291.90632747405,1360900.8107978741,0.0729604285188579
London,3,EP,7351.027241799846,1343395.494790496,0.005471975505579796
London,3,HF,9303.266907063296,1705476.550973274,0.005454936863103834
London,3,HYP,186890.064962547,1705476.550973274,0.1095823128473349
London,3,LD,7149.247430986388,1705476.550973274,0.00419193534317812
London,3,MH,20087.188653512756,1705476.550973274,0.01177805032971546
London,3,OB,125843.07672070815,1343395.494790496,0.09367537497982566
London,3,OST,1925.5503534354805,414523.5181309205,0.004645213767647622
London,3,PAD,5480.609764211596,1705476.550973274,0.003213535689531436
London,3,PC,4896.104078966743,1705476.550973274,0.0028708128975286442
London,3,RA,7511.8040693175235,1378914.5521043076,0.005447621143640883
London,3,STIA,17103.25930403396,1705476.550973274,0.01002843416068872
London,4,AF,15468.181784819244,1563481.1575223617,0.009893423857650813
London,4,AST,76047.118428053,1563481.1575223617,0.04863961299576156
London,4,CAN,29889.821478852886,1563481.1575223617,0.019117481099816442
London,4,CHD,29790.455510126376,1563481.1575223617,0.01905392678817768
London,4,CKD,29379.012166327433,1250198.4677350286,0.02349947862242471
London,4,COPD,16531.48546064309,1563481.1575223617,0.010573511155606393
London,4,CVDPP,8672.270103949746,886406.3581623692,0.009783628043833578
London,4,DEM,7044.717488764289,1564453.8400702432,0.0045029883965435405
London,4,DEP,97040.12527592554,1250198.4677350286,0.07761977620379916
London,4,DM,91639.69439049318,1265300.5707890654,0.07242523753335932
London,4,EP,6578.733405939706,1250198.4677350286,0.005262151230962815
London,4,HF,8293.889769520834,1563481.1575223617,0.005304758378197603
London,4,HYP,169961.1787100992,1563481.1575223617,0.10870689287962737
London,4,LD,6301.257281355188,1563481.1575223617,0.0040302738866010695
London,4,MH,16981.902719292986,1563481.1575223617,0.010861597300094167
London,4,OB,109292.66472897211,1250198.4677350286,0.08742025170369669
London,4,OST,1913.898889130601,384437.5502707113,0.004978438989070868
London,4,PAD,4800.999571927715,1563481.1575223617,0.0030707115009533134
London,4,PC,4545.304101006504,1563481.1575223617,0.0029071690945156113
London,4,RA,7052.883938150619,1280746.7726424688,0.005506852789953889
London,4,STIA,15842.109909301873,1563481.1575223617,0.010132587676596473
London,5,AF,14714.349845364542,1346870.7649032052,0.010924841661718011
London,5,AST,65476.19926292553,1346870.7649032052,0.04861357226625308
London,5,CAN,28328.75130832147,1346870.7649032052,0.021033013743050066
London,5,CHD,26292.08173077175,1346870.7649032052,0.01952086452233691
London,5,CKD,26155.955284094118,1091395.4227153116,0.02396560837594501
London,5,COPD,14084.862784556817,1346870.7649032052,0.010457471608695172
London,5,CVDPP,7333.103344609773,778395.800123618,0.00942078996757844
London,5,DEM,6780.9215562599275,1347373.3115948762,0.005032696950359955
London,5,DEP,85102.09871161469,1091395.4227153116,0.0779754953524424
London,5,DM,74917.86044407987,1103441.0284203726,0.06789475695980625
London,5,EP,5782.549204178727,1091395.4227153116,0.0052983080960630835
London,5,HF,7128.407100556789,1346870.7649032052,0.005292569477569054
London,5,HYP,146018.26744962562,1346870.7649032052,0.10841297565777919
London,5,LD,5298.849762102925,1346870.7649032052,0.003934193168476512
London,5,MH,14468.604878351045,1346870.7649032052,0.01074238542804131
London,5,OB,88515.26101731237,1091395.4227153116,0.08110283328575164
London,5,OST,2012.3122107454496,349139.2457254189,0.005763637962167208
London,5,PAD,4263.674063415146,1346870.7649032052,0.003165614826988661
London,5,PC,4152.738374148206,1346870.7649032052,0.0030832493230682372
London,5,RA,6057.198134556778,1115730.6915079798,0.005428906976082281
London,5,STIA,14130.632514907327,1346870.7649032052,0.010491453881934133
London,6,AF,11498.209403176457,946820.655265761,0.012144020453323391
London,6,AST,46221.27519003934,946820.655265761,0.04881734986766379
London,6,CAN,21395.04002585016,946820.655265761,0.022596718720553088
London,6,CHD,19281.523944971752,946820.655265761,0.020364494413738433
London,6,CKD,18622.836980773907,768393.8240058401,0.024236057603493136
London,6,COPD,10210.26938966772,946820.655265761,0.010783741707453373
London,6,CVDPP,5194.84808441858,550881.9527869499,0.0094300567628645
London,6,DEM,5164.311597870099,946650.4915865563,0.0054553519422092895
London,6,DEP,60832.564144815886,768393.8240058401,0.07916847096412052
London,6,DM,51020.74725995353,776691.7706856296,0.06568982598452748
London,6,EP,4125.973298930474,768393.8240058401,0.005369607576256515
London,6,HF,5173.560382612588,946820.655265761,0.005464139754281589
London,6,HYP,104682.16678001112,946820.655265761,0.11056176921977702
London,6,LD,3491.7763852799308,946820.655265761,0.00368789629362261
London,6,MH,9401.097660864376,946820.655265761,0.009929121854894054
London,6,OB,59515.488961426025,768393.8240058401,0.07745440827615721
London,6,OST,1541.1612411847416,268006.7507122346,0.005750456796663022
London,6,PAD,3054.0174334617886,946820.655265761,0.003225550072737443
London,6,PC,2890.5119954054694,946820.655265761,0.003052861150979156
London,6,RA,4422.433793332223,785385.7876151563,0.005630906317723236
London,6,STIA,10393.704339240405,946820.655265761,0.010977479506214426
London,7,AF,10154.029953688078,745304.3446990871,0.013624004778595135
London,7,AST,36654.09676686503,745304.3446990871,0.04918003903715862
London,7,CAN,18496.107708093772,745304.3446990871,0.02481685212174831
London,7,CHD,15560.813436971155,745304.3446990871,0.0208784687056316
London,7,CKD,14997.313772363326,606995.6611159061,0.024707448064442725
London,7,COPD,8008.6507512470525,745304.3446990871,0.010745477076858455
London,7,CVDPP,4051.3610942604028,435890.15813573665,0.009294454161543158
London,7,DEM,4480.007925762115,744991.2257740753,0.006013504281352052
London,7,DEP,48516.27627550268,606995.6611159061,0.0799285388404753
London,7,DM,37245.698290298475,613782.7837447014,0.06068221409382274
London,7,EP,3274.459826211221,606995.6611159061,0.005394535803091945
London,7,HF,4139.75267427356,745304.3446990871,0.0055544459169159476
London,7,HYP,82373.21517643519,745304.3446990871,0.11052292363825272
London,7,LD,2616.004487335292,745304.3446990871,0.0035099815343106458
London,7,MH,6962.107967657877,745304.3446990871,0.009341295293896072
London,7,OB,44155.28199366185,606995.6611159061,0.07274398290176637
London,7,OST,1479.3850900802227,226262.48662051797,0.006538357781603505
London,7,PAD,2456.920043187612,745304.3446990871,0.003296532565068544
London,7,PC,2385.746126165283,745304.3446990871,0.0032010361178405797
London,7,RA,3521.3577120077234,620730.0867512678,0.005672929002745059
London,7,STIA,8518.909610051936,745304.3446990871,0.011430108613537472
London,8,AF,8579.693509717838,606051.8390289845,0.014156699076211386
London,8,AST,29247.437310308695,606051.8390289845,0.0482589696570658
London,8,CAN,15563.200721281073,606051.8390289845,0.02567965266175318
London,8,CHD,12392.77960808749,606051.8390289845,0.020448382151505694
London,8,CKD,11921.94105365775,494258.1291267834,0.024120880064674916
London,8,COPD,6492.306303302813,606051.8390289845,0.010712460362639568
London,8,CVDPP,3140.4043136814835,350772.4537851399,0.00895282477228126
London,8,DEM,3646.2269460976413,606135.4046647409,0.006015532037951822
London,8,DEP,39506.22321377755,494258.1291267834,0.07993034587731325
London,8,DM,26965.76203558916,499480.6939463494,0.05398759624227964
London,8,EP,2585.1768776850377,494258.1291267834,0.005230418531005906
London,8,HF,3250.828760668233,606051.8390289845,0.005363945047797737
London,8,HYP,65135.06627740143,606051.8390289845,0.10747441403982991
London,8,LD,1943.8122588990732,606051.8390289845,0.0032073366232391056
London,8,MH,5386.251267703257,606051.8390289845,0.008887443153927397
London,8,OB,33120.587600709776,494258.1291267834,0.06701070887640156
London,8,OST,1172.9476991427193,187792.2779982439,0.0062459847212337875
London,8,PAD,1948.9907603178424,606051.8390289845,0.003215881274183596
London,8,PC,1925.6437504174378,606051.8390289845,0.003177358150587748
London,8,RA,2793.0752488295016,504980.7073945978,0.005531053380712542
London,8,STIA,6891.459638526726,606051.8390289845,0.011371072892985876
London,9,AF,8705.042444887387,558111.055668352,0.015597330238267506
London,9,AST,27609.812010846592,558111.055668352,0.049470104077732606
London,9,CAN,15392.071989288062,558111.055668352,0.02757886953315352
London,9,CHD,11961.362371094754,558111.055668352,0.021431867814857602
London,9,CKD,11685.870572834161,453886.03635968105,0.025746265883301412
London,9,COPD,6398.680912085613,558111.055668352,0.011464888299736388
London,9,CVDPP,2998.094374142316,326929.4902152444,0.009170461716893221
London,9,DEM,3910.6606400696487,557643.2632136374,0.0070128358003160255
London,9,DEP,37357.11900008419,453886.03635968105,0.08230506340248066
London,9,DM,24549.795763620827,459101.24473939295,0.05347359878659537
London,9,EP,2491.1693805188033,453886.03635968105,0.005488534964633019
London,9,HF,3221.8957174344096,558111.055668352,0.005772857721974542
London,9,HYP,62385.83352891738,558111.055668352,0.1117803220260684
London,9,LD,1814.93518764254,558111.055668352,0.003251924808171215
London,9,MH,4827.327154767699,558111.055668352,0.008649402490310558
London,9,OB,30091.693190088794,453886.03635968105,0.06629790471510054
London,9,OST,1298.938952254854,191990.01274419687,0.006765658971987938
London,9,PAD,1902.243066391561,558111.055668352,0.0034083594063793934
London,9,PC,1944.3946977553264,558111.055668352,0.0034838849329491685
London,9,RA,2710.9008522056142,464443.5406998724,0.005836879221359271
London,9,STIA,6813.959242117134,558111.055668352,0.01220896660783264
North East,1,AF,13103.027276756431,603320.4275372867,0.021718189338030713
North East,1,AST,42921.39659026679,603320.4275372867,0.07114195812243428
North East,1,CAN,18883.27647145062,603320.4275372867,0.03129891780480711
North East,1,CHD,24788.68678349663,603320.4275372867,0.04108710007496742
North East,1,CKD,21748.736851238096,460698.95328054926,0.04720813167985188
North East,1,COPD,20728.19264554187,603320.4275372867,0.03435685532835836
North East,1,CVDPP,4283.241690110078,321540.7488234602,0.013320991836284374
North East,1,DEM,4626.071872899312,603602.6055498465,0.007664101894797542
North East,1,DEP,62818.14130152743,460698.95328054926,0.1363539918079072
North East,1,DM,38039.426291751806,467380.5771974773,0.08138854746563295
North East,1,EP,5067.3582781799905,460698.95328054926,0.010999283245807918
North East,1,HF,7259.586898644647,603320.4275372867,0.012032721862705348
North East,1,HYP,95645.14739893387,603320.4275372867,0.15853125973100385
North East,1,LD,4776.559727149594,603320.4275372867,0.007917119177693336
North East,1,MH,6430.254962582755,603320.4275372867,0.010658109139169418
North East,1,OB,68510.84828025324,460698.95328054926,0.14871066624397683
North East,1,OST,1721.7746752803198,196599.92371786622,0.008757758613127335
North East,1,PAD,5888.420511469539,603320.4275372867,0.00976002177732598
North East,1,PC,4225.948134054331,603320.4275372867,0.007004483755513412
North East,1,RA,4182.241403492374,474335.2166304584,0.008817058605097508
North East,1,STIA,13559.762128398543,603320.4275372867,0.022475224622757393
North East,10,AF,4381.743265204911,209867.32547757245,0.0208786348958031
North East,10,AST,13112.591493107284,209867.32547757245,0.06248038594511258
North East,10,CAN,6602.234257694686,209867.32547757245,0.03145908608055443
North East,10,CHD,6748.373381012542,209867.32547757245,0.03215542660419385
North East,10,CKD,6601.321914787505,177229.04015370586,0.037247405442484824
North East,10,COPD,3770.8235061097184,209867.32547757245,0.01796765407634972
North East,10,CVDPP,1243.9382578845898,108815.02971798404,0.011431676865856721
North East,10,DEM,1791.0290793335296,210194.7806226754,0.008520806625301698
North East,10,DEP,18363.301893486012,177229.04015370586,0.1036133913356413
North East,10,DM,10080.825895265,179232.39552341108,0.05624444099977594
North East,10,EP,1253.9163618745272,177229.04015370586,0.007075117942223465
North East,10,HF,2168.1712252317275,209867.32547757245,0.010331151932764446
North East,10,HYP,27550.84669316832,209867.32547757245,0.1312774469797708
North East,10,LD,947.4302651468684,209867.32547757245,0.00451442483002489
North East,10,MH,1583.4739256211408,209867.32547757245,0.007545118907947199
North East,10,OB,17200.31920144979,177229.04015370586,0.09705135900150691
North East,10,OST,820.2558426999138,81234.30155002866,0.010097407462717633
North East,10,PAD,1359.1721873590402,209867.32547757245,0.006476340155696551
North East,10,PC,1059.31299175066,209867.32547757245,0.005047536529758007
North East,10,RA,1257.157675514621,181170.26102217712,0.006939095127542659
North East,10,STIA,4191.1414244664165,209867.32547757245,0.01997043329603161
North East,2,AF,10014.34083207857,432043.92298306926,0.023178987828214415
North East,2,AST,31686.844963538268,432043.92298306926,0.07334172124156922
North East,2,CAN,14696.312201390683,432043.92298306926,0.03401578270079405
North East,2,CHD,18895.037856403305,432043.92298306926,0.04373406695768697
North East,2,CKD,16826.59049467957,342120.32668966195,0.049183252738861684
North East,2,COPD,14571.044005493593,432043.92298306926,0.033725839504666746
North East,2,CVDPP,3253.689987824492,241392.42258759626,0.013478840607118875
North East,2,DEM,3875.5899533058387,432000.28256631,0.008971267172055503
North East,2,DEP,47019.72824550953,342120.32668966195,0.1374362309906281
North East,2,DM,28564.710985363537,346596.80050407595,0.0824148144005375
North East,2,EP,3620.096923130873,342120.32668966195,0.010581355858503755
North East,2,HF,5831.6697781889925,432043.92298306926,0.013497863221692673
North East,2,HYP,72247.58054125156,432043.92298306926,0.1672227676353239
North East,2,LD,3306.6251913448486,432043.92298306926,0.007653446826688562
North East,2,MH,4441.899663320575,432043.92298306926,0.010281129827382487
North East,2,OB,53385.849664469926,342120.32668966195,0.15604407426190828
North East,2,OST,1488.2306258028304,161530.19508041197,0.009213327731462025
North East,2,PAD,4240.8962900674915,432043.92298306926,0.009815891543586603
North East,2,PC,3215.8064610532115,432043.92298306926,0.007443239656860608
North East,2,RA,3261.54726103702,351202.32295790676,0.009286804351313849
North East,2,STIA,10273.296454998894,432043.92298306926,0.02377836120009835
North East,3,AF,8507.561567326577,362055.5835556569,0.023497943282011984
North East,3,AST,26327.51664758717,362055.5835556569,0.07271678118876457
North East,3,CAN,12461.270646464893,362055.5835556569,0.034418114821171616
North East,3,CHD,15443.269915417903,362055.5835556569,0.04265441721338318
North East,3,CKD,14159.483807168777,291286.0985644828,0.04861022848996088
North East,3,COPD,11507.885710037433,362055.5835556569,0.03178485910097389
North East,3,CVDPP,2681.2917988774598,205800.57710798917,0.013028592225329441
North East,3,DEM,3276.4217479178133,362105.7373828169,0.009048245884195952
North East,3,DEP,39619.50638824392,291286.0985644828,0.13601578167820885
North East,3,DM,23678.241578829682,295116.66244805057,0.08023349607715818
North East,3,EP,2953.9565311365677,291286.0985644828,0.010141083099036538
North East,3,HF,4757.327760156713,362055.5835556569,0.013139771836788687
North East,3,HYP,60023.78244039888,362055.5835556569,0.1657860979546853
North East,3,LD,2599.078466811277,362055.5835556569,0.007178672515657349
North East,3,MH,3507.26765994107,362055.5835556569,0.00968709728350845
North East,3,OB,43591.11705982769,291286.0985644828,0.14965052323009434
North East,3,OST,1333.4160205497196,139560.43210787856,0.009554398767689433
North East,3,PAD,3385.82803958526,362055.5835556569,0.00935168022084867
North East,3,PC,2389.714463480862,362055.5835556569,0.006600407705391743
North East,3,RA,2836.8782151087557,299057.5197270641,0.009486062138473703
North East,3,STIA,8562.498389561482,362055.5835556569,0.023649679161059575
North East,4,AF,5905.361913234672,244920.14806770536,0.024111376543844824
North East,4,AST,17820.686157544977,244920.14806770536,0.07276120930899753
North East,4,CAN,8528.470591737929,244920.14806770536,0.0348214332672228
North East,4,CHD,10375.487658352757,244920.14806770536,0.04236273634574389
North East,4,CKD,9503.57677189835,201451.48398285988,0.047175511363852465
North East,4,COPD,7519.088169363596,244920.14806770536,0.03070016178205572
North East,4,CVDPP,1839.2881295694613,140650.87617350198,0.013076975982009383
North East,4,DEM,2334.9867831143933,244897.7374942106,0.009534537995352418
North East,4,DEP,26526.131678170885,201451.48398285988,0.13167503735255587
North East,4,DM,16191.490358982115,203876.80928939083,0.07941800941174859
North East,4,EP,1933.8740637754158,201451.48398285988,0.009599701255811825
North East,4,HF,3039.982019594243,244920.14806770536,0.012412135316666045
North East,4,HYP,40714.72511318562,244920.14806770536,0.1662367323979018
North East,4,LD,1693.8726888355332,244920.14806770536,0.006916020189434482
North East,4,MH,2357.8680286941344,244920.14806770536,0.009627088858538208
North East,4,OB,29469.770709465727,201451.48398285988,0.14628718601037016
North East,4,OST,774.205019944952,101137.83611312702,0.007654949420501447
North East,4,PAD,2271.46808371125,244920.14806770536,0.009274321045581471
North East,4,PC,1579.690790779165,244920.14806770536,0.006449819678952985
North East,4,RA,1901.3746364330318,206387.3449123777,0.009212651275882566
North East,4,STIA,5779.731887626559,244920.14806770536,0.023598433747593597
North East,5,AF,4837.5919117770745,202283.90707612803,0.023914862935470606
North East,5,AST,14650.751068980364,202283.90707612803,0.07242667635180026
North East,5,CAN,7141.508912023388,202283.90707612803,0.03530438488779898
North East,5,CHD,8365.064495429544,202283.90707612803,0.04135308940953674
North East,5,CKD,8077.453185987652,166838.33783971777,0.04841485051084417
North East,5,COPD,5764.741791183033,202283.90707612803,0.02849827193130848
North East,5,CVDPP,1527.056212885051,119064.40764788007,0.012825463486965411
North East,5,DEM,2046.368810595748,202132.29403423055,0.01012390830655294
North East,5,DEP,21273.99500857151,166838.33783971777,0.12751262859624937
North East,5,DM,13115.64280969269,168715.73456268114,0.07773811283037135
North East,5,EP,1587.099471661276,166838.33783971777,0.009512798390415569
North East,5,HF,2569.830509938851,202283.90707612803,0.012704077882832836
North East,5,HYP,33205.0532653764,202283.90707612803,0.16415074113078076
North East,5,LD,1323.8953271784214,202283.90707612803,0.006544738760064504
North East,5,MH,1920.4355490755677,202283.90707612803,0.00949376337858071
North East,5,OB,23331.087830816345,166838.33783971777,0.13984248544378697
North East,5,OST,848.7475300097041,87875.56834424679,0.009658515398555275
North East,5,PAD,1791.6754500415198,202283.90707612803,0.008857231778538054
North East,5,PC,1444.8963109328645,202283.90707612803,0.007142912809119752
North East,5,RA,1661.9596491752045,170699.66595076857,0.009736162281972653
North East,5,STIA,4808.076868427117,202283.90707612803,0.023768953931751147
North East,6,AF,4164.895288585245,182412.33403269772,0.02283231180978519
North East,6,AST,12709.277716955796,182412.33403269772,0.06967334629180084
North East,6,CAN,6140.591636462919,182412.33403269772,0.033663247987179463
North East,6,CHD,7143.768334084292,182412.33403269772,0.039162748352333236
North East,6,CKD,6801.2493592391775,152565.22334421068,0.04457929015641074
North East,6,COPD,4841.027500619167,182412.33403269772,0.026538926363123036
North East,6,CVDPP,1357.343508874224,105852.30099105567,0.012822994834934359
North East,6,DEM,1805.3466635653504,182526.3460914019,0.009890882616262447
North East,6,DEP,18760.48406507997,152565.22334421068,0.12296697539486717
North East,6,DM,11286.339636706078,154193.7070644853,0.07319585118986745
North East,6,EP,1398.3395298228634,152565.22334421068,0.009165519501570771
North East,6,HF,2200.247600509047,182412.33403269772,0.012061945329391208
North East,6,HYP,28674.620365859068,182412.33403269772,0.15719671873020985
North East,6,LD,1146.5250286041012,182412.33403269772,0.006285348162907584
North East,6,MH,1622.6246996555735,182412.33403269772,0.008895367236322492
North East,6,OB,20457.89931824942,152565.22334421068,0.1340928087660793
North East,6,OST,731.1726832650329,78543.6089561207,0.009309130214191087
North East,6,PAD,1558.758451044974,182412.33403269772,0.008545247004873935
North East,6,PC,1279.5550537418965,182412.33403269772,0.007014630126450408
North East,6,RA,1401.320340308504,155875.78635387486,0.008989980888546575
North East,6,STIA,4157.319983631861,182412.33403269772,0.022790783340816495
North East,7,AF,4098.3216611338585,163434.1671533874,0.02507628443009394
North East,7,AST,11687.150176064992,163434.1671533874,0.07150983407953054
North East,7,CAN,5917.312185890282,163434.1671533874,0.03620609012763362
North East,7,CHD,6629.960253183323,163434.1671533874,0.040566549630720275
North East,7,CKD,6724.711854678062,138305.93868505096,0.04862200364361443
North East,7,COPD,4415.957888592249,163434.1671533874,0.027019796199944858
North East,7,CVDPP,1244.703583594346,98114.23209093742,0.012686269433782952
North East,7,DEM,1820.6556485417693,163171.4195723049,0.011157932273396665
North East,7,DEP,17218.234313329,138305.93868505096,0.12449381766995711
North East,7,DM,10330.295922925792,139787.3585652199,0.07390007243112785
North East,7,EP,1288.617375753829,138305.93868505096,0.009317151439810961
North East,7,HF,2011.8257842815376,163434.1671533874,0.012309701326977637
North East,7,HYP,26863.687667301314,163434.1671533874,0.16437008328918773
North East,7,LD,1026.715100290504,163434.1671533874,0.006282132544089781
North East,7,MH,1449.6250629051317,163434.1671533874,0.008869779729379471
North East,7,OB,18006.13213767061,138305.93868505096,0.13019059274579678
North East,7,OST,744.2947054678733,79604.50727083815,0.009349906569179079
North East,7,PAD,1439.5742479700791,163434.1671533874,0.008808282093296928
North East,7,PC,1042.1816809035197,163434.1671533874,0.006376767471916713
North East,7,RA,1318.3573753843298,141325.22851771163,0.009328535246055564
North East,7,STIA,3937.587564448049,163434.1671533874,0.024092805274630955
North East,8,AF,4925.435506040603,204074.34728886027,0.024135495575388598
North East,8,AST,14163.485102472687,204074.34728886027,0.0694035545899591
North East,8,CAN,7125.812624489299,204074.34728886027,0.03491772836300172
North East,8,CHD,8044.2426321998755,204074.34728886027,0.039418196059760144
North East,8,CKD,7964.627782213981,169217.21773241824,0.047067478646341886
North East,8,COPD,5364.960128740068,204074.34728886027,0.026289243111708452
North East,8,CVDPP,1563.0790596410382,123513.29757112522,0.012655147991178343
North East,8,DEM,2164.6296139213864,203916.176096735,0.010615291318990389
North East,8,DEP,21016.2367599065,169217.21773241824,0.12419679889276573
